timestamp,location_name,temperature_current,humidity,rainfall,disease_risk,disease_name,pathogen,condition_match_score,risk_category
2026-05-25 17:00:00,Ratnapura,30.69,76.2,2.31,10.11,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.82,Low
2026-05-25 18:00:00,Ratnapura,29.39,73.11,0.0,16.79,Brown Blight,Colletotrichum / Glomerella spp.,0.724,High
2026-05-25 19:00:00,Ratnapura,32.5,69.59,0.0,7.82,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.484,Low
2026-05-25 20:00:00,Ratnapura,30.7,72.64,0.0,11.91,Brown Blight,Colletotrichum / Glomerella spp.,0.678,Moderate
2026-05-25 21:00:00,Ratnapura,30.46,74.42,0.71,12.82,Brown Blight,Colletotrichum / Glomerella spp.,0.758,Moderate
2026-05-25 22:00:00,Ratnapura,30.57,71.79,0.0,8.57,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.649,Low
2026-05-25 23:00:00,Ratnapura,31.93,82.31,4.75,11.73,Brown Blight,Colletotrichum / Glomerella spp.,0.923,Moderate
2026-05-26 00:00:00,Nuwara Eliya,20.5,72.57,0.0,11.66,Blister Blight,Exobasidium vexans,0.703,Moderate
2026-05-26 01:00:00,Nuwara Eliya,15.42,85.66,0.82,10.06,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-05-26 02:00:00,Nuwara Eliya,17.71,88.48,3.91,19.88,Blister Blight,Exobasidium vexans,1.0,High
2026-05-26 03:00:00,Nuwara Eliya,12.74,84.94,0.87,14.05,Blister Blight,Exobasidium vexans,0.91,Moderate
2026-05-26 04:00:00,Nuwara Eliya,13.02,95.0,8.27,21.65,Blister Blight,Exobasidium vexans,0.921,High
2026-05-26 05:00:00,Nuwara Eliya,14.92,91.09,0.33,20.51,Blister Blight,Exobasidium vexans,0.997,High
2026-05-26 06:00:00,Nuwara Eliya,13.09,89.65,3.11,15.49,Blister Blight,Exobasidium vexans,0.924,Moderate
2026-05-26 07:00:00,Nuwara Eliya,12.74,85.19,0.0,10.69,Blister Blight (dormant/low risk),Exobasidium vexans,0.91,Low
2026-05-26 08:00:00,Nuwara Eliya,10.0,95.0,0.57,17.55,Blister Blight,Exobasidium vexans,0.8,High
2026-05-26 09:00:00,Nuwara Eliya,12.08,88.27,2.48,16.79,Blister Blight,Exobasidium vexans,0.883,High
2026-05-26 10:00:00,Nuwara Eliya,16.44,93.22,4.19,15.15,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-26 11:00:00,Nuwara Eliya,11.15,95.0,5.49,14.6,Blister Blight,Exobasidium vexans,0.846,Moderate
2026-05-26 12:00:00,Nuwara Eliya,15.07,73.28,0.0,13.05,Blister Blight,Exobasidium vexans,0.731,Moderate
2026-05-26 13:00:00,Nuwara Eliya,15.59,71.62,0.0,16.26,Blister Blight,Exobasidium vexans,0.665,High
2026-05-26 14:00:00,Nuwara Eliya,14.27,74.09,1.21,13.89,Blister Blight,Exobasidium vexans,0.734,Moderate
2026-05-26 15:00:00,Nuwara Eliya,17.32,73.1,1.1,16.08,Blister Blight,Exobasidium vexans,0.724,High
2026-05-26 16:00:00,Nuwara Eliya,17.7,72.44,0.21,10.39,Blister Blight (dormant/low risk),Exobasidium vexans,0.698,Low
2026-05-26 17:00:00,Nuwara Eliya,17.14,83.41,0.0,10.69,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-05-26 18:00:00,Nuwara Eliya,17.14,94.04,7.21,15.36,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-26 19:00:00,Nuwara Eliya,14.5,86.88,0.99,9.12,Blister Blight (dormant/low risk),Exobasidium vexans,0.98,Low
2026-05-26 20:00:00,Nuwara Eliya,16.69,79.32,0.0,11.18,Blister Blight,Exobasidium vexans,0.973,Moderate
2026-05-26 21:00:00,Nuwara Eliya,17.12,83.98,0.95,15.05,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-26 22:00:00,Nuwara Eliya,20.28,85.82,0.31,17.73,Blister Blight,Exobasidium vexans,1.0,High
2026-05-26 23:00:00,Nuwara Eliya,20.38,79.12,0.0,15.06,Blister Blight,Exobasidium vexans,0.965,Moderate
2026-05-26 00:00:00,Kandy,22.43,77.03,0.71,19.23,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-05-26 01:00:00,Kandy,24.1,66.95,0.86,15.07,Grey Blight,Pestalotiopsis spp.,0.678,Moderate
2026-05-26 02:00:00,Kandy,23.17,70.51,2.07,14.15,Grey Blight,Pestalotiopsis spp.,0.82,Moderate
2026-05-26 03:00:00,Kandy,21.05,71.62,2.7,19.22,Grey Blight,Pestalotiopsis spp.,0.865,High
2026-05-26 04:00:00,Kandy,24.02,67.56,0.72,11.09,Grey Blight,Pestalotiopsis spp.,0.702,Moderate
2026-05-26 05:00:00,Kandy,22.77,73.1,0.43,8.72,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.924,Low
2026-05-26 06:00:00,Kandy,20.05,81.51,0.0,10.63,Grey Blight (dormant/low risk),Pestalotiopsis spp.,1.0,Low
2026-05-26 07:00:00,Kandy,20.81,81.53,0.0,15.54,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-05-26 08:00:00,Kandy,21.94,80.65,0.65,13.38,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-05-26 09:00:00,Kandy,19.22,73.55,0.0,13.95,Grey Blight,Pestalotiopsis spp.,0.911,Moderate
2026-05-26 10:00:00,Kandy,24.39,70.65,0.0,12.12,Grey Blight,Pestalotiopsis spp.,0.826,Moderate
2026-05-26 11:00:00,Kandy,20.44,77.27,0.0,18.7,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-05-26 12:00:00,Kandy,21.61,68.76,0.44,9.03,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.75,Low
2026-05-26 13:00:00,Kandy,22.03,65.6,0.51,11.45,Grey Blight,Pestalotiopsis spp.,0.624,Moderate
2026-05-26 14:00:00,Kandy,19.89,73.35,0.0,17.88,Grey Blight,Pestalotiopsis spp.,0.93,High
2026-05-26 15:00:00,Kandy,23.32,64.06,0.0,13.9,Grey Blight,Pestalotiopsis spp.,0.562,Moderate
2026-05-26 16:00:00,Kandy,21.71,65.98,0.81,11.92,Grey Blight,Pestalotiopsis spp.,0.639,Moderate
2026-05-26 17:00:00,Kandy,25.44,57.33,0.0,13.39,Grey Blight,Pestalotiopsis spp.,0.382,Moderate
2026-05-26 18:00:00,Kandy,23.2,63.63,0.0,5.83,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.545,Low
2026-05-26 19:00:00,Kandy,25.31,65.71,0.0,17.97,Grey Blight,Pestalotiopsis spp.,0.616,High
2026-05-26 20:00:00,Kandy,23.02,70.59,0.0,13.59,Grey Blight,Pestalotiopsis spp.,0.824,Moderate
2026-05-26 21:00:00,Kandy,21.8,70.68,2.27,14.93,Grey Blight,Pestalotiopsis spp.,0.827,Moderate
2026-05-26 22:00:00,Kandy,22.61,72.8,2.25,13.88,Grey Blight,Pestalotiopsis spp.,0.912,Moderate
2026-05-26 23:00:00,Kandy,25.98,64.96,4.06,13.48,Grey Blight,Pestalotiopsis spp.,0.559,Moderate
2026-05-26 00:00:00,Ratnapura,28.03,76.54,0.0,14.58,Brown Blight,Colletotrichum / Glomerella spp.,0.862,Moderate
2026-05-26 01:00:00,Ratnapura,29.55,76.68,0.0,14.46,Brown Blight,Colletotrichum / Glomerella spp.,0.867,Moderate
2026-05-26 02:00:00,Ratnapura,30.53,65.01,0.0,16.6,Brown Blight,Colletotrichum / Glomerella spp.,0.379,High
2026-05-26 03:00:00,Ratnapura,24.88,70.56,0.0,13.58,Brown Blight,Colletotrichum / Glomerella spp.,0.618,Moderate
2026-05-26 04:00:00,Ratnapura,26.38,84.7,0.0,7.51,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-05-26 05:00:00,Ratnapura,25.53,81.29,0.0,17.49,Brown Blight,Colletotrichum / Glomerella spp.,1.0,High
2026-05-26 06:00:00,Ratnapura,22.67,88.36,0.17,13.73,Brown Blight,Colletotrichum / Glomerella spp.,0.907,Moderate
2026-05-26 07:00:00,Ratnapura,26.7,83.74,0.0,10.23,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-05-26 08:00:00,Ratnapura,23.77,80.34,0.0,5.72,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.951,Low
2026-05-26 09:00:00,Ratnapura,26.81,77.61,0.0,12.0,Brown Blight,Colletotrichum / Glomerella spp.,0.904,Moderate
2026-05-26 10:00:00,Ratnapura,25.74,72.03,0.0,13.31,Brown Blight,Colletotrichum / Glomerella spp.,0.681,Moderate
2026-05-26 11:00:00,Ratnapura,23.78,79.01,0.0,11.96,Brown Blight,Colletotrichum / Glomerella spp.,0.912,Moderate
2026-05-26 12:00:00,Ratnapura,24.52,70.99,0.0,15.37,Brown Blight,Colletotrichum / Glomerella spp.,0.62,Moderate
2026-05-26 13:00:00,Ratnapura,27.01,66.11,0.0,9.14,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.444,Low
2026-05-26 14:00:00,Ratnapura,27.86,66.34,0.0,16.75,Brown Blight,Colletotrichum / Glomerella spp.,0.454,High
2026-05-26 15:00:00,Ratnapura,27.75,65.0,0.0,12.38,Brown Blight,Colletotrichum / Glomerella spp.,0.4,Moderate
2026-05-26 16:00:00,Ratnapura,28.69,69.63,0.0,7.61,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.585,Low
2026-05-26 17:00:00,Ratnapura,29.7,79.9,0.0,9.3,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.996,Low
2026-05-26 18:00:00,Ratnapura,29.51,75.29,0.0,8.76,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.812,Low
2026-05-26 19:00:00,Ratnapura,31.87,84.62,3.75,13.01,Brown Blight,Colletotrichum / Glomerella spp.,0.925,Moderate
2026-05-26 20:00:00,Ratnapura,28.55,73.46,0.0,10.79,Brown Blight,Colletotrichum / Glomerella spp.,0.738,Moderate
2026-05-26 21:00:00,Ratnapura,28.02,68.42,0.0,9.01,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.537,Low
2026-05-26 22:00:00,Ratnapura,30.95,70.1,0.0,9.24,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.566,Low
2026-05-26 23:00:00,Ratnapura,29.34,75.21,0.0,7.93,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.808,Low
2026-05-27 00:00:00,Nuwara Eliya,19.16,95.0,8.46,19.84,Blister Blight,Exobasidium vexans,1.0,High
2026-05-27 01:00:00,Nuwara Eliya,16.96,80.81,2.59,17.25,Blister Blight,Exobasidium vexans,1.0,High
2026-05-27 02:00:00,Nuwara Eliya,18.56,82.03,2.12,11.77,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-27 03:00:00,Nuwara Eliya,13.92,86.92,0.65,13.43,Blister Blight,Exobasidium vexans,0.957,Moderate
2026-05-27 04:00:00,Nuwara Eliya,12.27,95.0,6.47,15.06,Blister Blight,Exobasidium vexans,0.891,Moderate
2026-05-27 05:00:00,Nuwara Eliya,13.98,91.46,3.01,12.52,Blister Blight,Exobasidium vexans,0.959,Moderate
2026-05-27 06:00:00,Nuwara Eliya,10.43,95.0,3.45,24.07,Blister Blight,Exobasidium vexans,0.817,High
2026-05-27 07:00:00,Nuwara Eliya,10.0,95.0,1.24,16.41,Blister Blight,Exobasidium vexans,0.8,High
2026-05-27 08:00:00,Nuwara Eliya,10.36,95.0,3.27,21.12,Blister Blight,Exobasidium vexans,0.814,High
2026-05-27 09:00:00,Nuwara Eliya,12.21,87.45,0.0,15.39,Blister Blight,Exobasidium vexans,0.888,Moderate
2026-05-27 10:00:00,Nuwara Eliya,11.28,86.9,0.65,14.03,Blister Blight,Exobasidium vexans,0.851,Moderate
2026-05-27 11:00:00,Nuwara Eliya,12.89,87.85,1.0,12.42,Blister Blight,Exobasidium vexans,0.916,Moderate
2026-05-27 12:00:00,Nuwara Eliya,12.77,78.61,3.02,13.63,Blister Blight,Exobasidium vexans,0.855,Moderate
2026-05-27 13:00:00,Nuwara Eliya,13.01,78.96,6.1,13.13,Blister Blight,Exobasidium vexans,0.879,Moderate
2026-05-27 14:00:00,Nuwara Eliya,15.91,82.04,1.43,8.84,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-05-27 15:00:00,Nuwara Eliya,13.84,69.02,0.0,11.85,Blister Blight,Exobasidium vexans,0.514,Moderate
2026-05-27 16:00:00,Nuwara Eliya,16.52,70.17,0.0,14.16,Blister Blight,Exobasidium vexans,0.607,Moderate
2026-05-27 17:00:00,Nuwara Eliya,18.49,83.04,1.47,10.11,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-05-27 18:00:00,Nuwara Eliya,21.11,87.12,7.75,19.4,Blister Blight,Exobasidium vexans,1.0,High
2026-05-27 19:00:00,Nuwara Eliya,15.89,78.75,0.78,14.39,Blister Blight,Exobasidium vexans,0.95,Moderate
2026-05-27 20:00:00,Nuwara Eliya,19.54,76.4,1.35,15.4,Blister Blight,Exobasidium vexans,0.856,Moderate
2026-05-27 21:00:00,Nuwara Eliya,16.62,87.69,0.0,22.67,Blister Blight,Exobasidium vexans,1.0,High
2026-05-27 22:00:00,Nuwara Eliya,17.98,81.46,3.7,11.23,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-27 23:00:00,Nuwara Eliya,16.49,94.5,3.92,18.52,Blister Blight,Exobasidium vexans,1.0,High
2026-05-27 00:00:00,Kandy,25.13,73.97,0.0,15.55,Grey Blight,Pestalotiopsis spp.,0.954,Moderate
2026-05-27 01:00:00,Kandy,27.04,62.32,0.0,8.58,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.411,Low
2026-05-27 02:00:00,Kandy,21.94,66.45,0.0,8.97,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.658,Low
2026-05-27 03:00:00,Kandy,24.19,79.73,4.44,15.24,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-05-27 04:00:00,Kandy,21.35,72.68,0.0,16.96,Grey Blight,Pestalotiopsis spp.,0.907,High
2026-05-27 05:00:00,Kandy,24.87,77.72,0.0,15.99,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-05-27 06:00:00,Kandy,21.39,75.06,0.0,14.49,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-05-27 07:00:00,Kandy,22.73,80.48,1.09,6.83,Grey Blight (dormant/low risk),Pestalotiopsis spp.,1.0,Low
2026-05-27 08:00:00,Kandy,18.69,81.72,0.0,14.18,Grey Blight,Pestalotiopsis spp.,0.948,Moderate
2026-05-27 09:00:00,Kandy,19.35,73.15,0.0,15.76,Grey Blight,Pestalotiopsis spp.,0.9,High
2026-05-27 10:00:00,Kandy,21.75,80.0,0.64,14.53,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-05-27 11:00:00,Kandy,21.15,64.53,0.0,18.54,Grey Blight,Pestalotiopsis spp.,0.581,High
2026-05-27 12:00:00,Kandy,23.87,62.68,0.0,15.53,Grey Blight,Pestalotiopsis spp.,0.507,Moderate
2026-05-27 13:00:00,Kandy,21.97,64.84,0.0,16.69,Grey Blight,Pestalotiopsis spp.,0.594,High
2026-05-27 14:00:00,Kandy,23.74,62.89,0.0,11.41,Grey Blight,Pestalotiopsis spp.,0.516,Moderate
2026-05-27 15:00:00,Kandy,21.63,63.02,1.66,12.09,Grey Blight,Pestalotiopsis spp.,0.521,Moderate
2026-05-27 16:00:00,Kandy,26.15,67.22,0.0,12.57,Grey Blight,Pestalotiopsis spp.,0.643,Moderate
2026-05-27 17:00:00,Kandy,27.22,60.03,0.0,15.23,Grey Blight,Pestalotiopsis spp.,0.312,Moderate
2026-05-27 18:00:00,Kandy,26.72,75.69,4.98,15.32,Grey Blight,Pestalotiopsis spp.,0.931,Moderate
2026-05-27 19:00:00,Kandy,26.04,62.51,0.0,9.43,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.459,Low
2026-05-27 20:00:00,Kandy,29.48,76.47,3.21,18.22,Grey Blight,Pestalotiopsis spp.,0.821,High
2026-05-27 21:00:00,Kandy,27.33,77.17,0.0,8.87,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.907,Low
2026-05-27 22:00:00,Kandy,28.74,78.05,1.26,17.38,Grey Blight,Pestalotiopsis spp.,0.85,High
2026-05-27 23:00:00,Kandy,23.4,80.15,1.02,9.73,Grey Blight (dormant/low risk),Pestalotiopsis spp.,1.0,Low
2026-05-27 00:00:00,Ratnapura,28.22,72.9,0.43,12.11,Brown Blight,Colletotrichum / Glomerella spp.,0.716,Moderate
2026-05-27 01:00:00,Ratnapura,30.05,67.43,0.0,8.57,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.495,Low
2026-05-27 02:00:00,Ratnapura,29.78,76.01,0.0,9.2,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.84,Low
2026-05-27 03:00:00,Ratnapura,29.77,73.16,0.36,14.04,Brown Blight,Colletotrichum / Glomerella spp.,0.726,Moderate
2026-05-27 04:00:00,Ratnapura,26.4,85.73,0.0,10.59,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-05-27 05:00:00,Ratnapura,25.83,82.43,0.0,13.28,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-05-27 06:00:00,Ratnapura,26.66,90.56,1.68,9.95,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-05-27 07:00:00,Ratnapura,24.73,82.27,0.0,17.46,Brown Blight,Colletotrichum / Glomerella spp.,0.989,High
2026-05-27 08:00:00,Ratnapura,25.21,91.19,5.51,14.77,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-05-27 09:00:00,Ratnapura,22.95,77.8,0.0,13.05,Brown Blight,Colletotrichum / Glomerella spp.,0.83,Moderate
2026-05-27 10:00:00,Ratnapura,25.46,81.02,0.0,15.13,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-05-27 11:00:00,Ratnapura,25.65,81.74,0.0,15.34,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-05-27 12:00:00,Ratnapura,23.89,71.42,0.95,13.79,Brown Blight,Colletotrichum / Glomerella spp.,0.612,Moderate
2026-05-27 13:00:00,Ratnapura,27.96,73.24,1.71,7.82,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.73,Low
2026-05-27 14:00:00,Ratnapura,25.8,75.18,1.49,10.57,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.807,Low
2026-05-27 15:00:00,Ratnapura,25.85,68.85,0.0,13.13,Brown Blight,Colletotrichum / Glomerella spp.,0.554,Moderate
2026-05-27 16:00:00,Ratnapura,29.09,68.71,0.0,9.64,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.548,Low
2026-05-27 17:00:00,Ratnapura,30.59,73.94,0.0,7.23,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.734,Low
2026-05-27 18:00:00,Ratnapura,33.45,74.76,0.0,13.16,Brown Blight,Colletotrichum / Glomerella spp.,0.652,Moderate
2026-05-27 19:00:00,Ratnapura,33.87,68.09,0.0,7.63,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.369,Low
2026-05-27 20:00:00,Ratnapura,28.18,77.21,0.0,15.46,Brown Blight,Colletotrichum / Glomerella spp.,0.888,Moderate
2026-05-27 21:00:00,Ratnapura,27.72,78.78,0.01,12.58,Brown Blight,Colletotrichum / Glomerella spp.,0.951,Moderate
2026-05-27 22:00:00,Ratnapura,29.44,75.39,0.0,10.17,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.816,Low
2026-05-27 23:00:00,Ratnapura,29.21,73.93,0.0,10.44,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.757,Low
2026-05-28 00:00:00,Nuwara Eliya,17.76,80.92,0.0,10.97,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-28 01:00:00,Nuwara Eliya,16.53,84.83,1.91,12.28,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-28 02:00:00,Nuwara Eliya,15.38,84.21,0.51,12.4,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-28 03:00:00,Nuwara Eliya,13.07,83.74,0.0,9.18,Blister Blight (dormant/low risk),Exobasidium vexans,0.923,Low
2026-05-28 04:00:00,Nuwara Eliya,11.56,95.0,1.26,20.2,Blister Blight,Exobasidium vexans,0.862,High
2026-05-28 05:00:00,Nuwara Eliya,13.68,95.0,10.38,13.71,Blister Blight,Exobasidium vexans,0.947,Moderate
2026-05-28 06:00:00,Nuwara Eliya,11.42,95.0,12.55,15.88,Blister Blight,Exobasidium vexans,0.857,High
2026-05-28 07:00:00,Nuwara Eliya,12.99,86.56,0.57,16.89,Blister Blight,Exobasidium vexans,0.92,High
2026-05-28 08:00:00,Nuwara Eliya,10.0,95.0,4.3,10.52,Blister Blight (dormant/low risk),Exobasidium vexans,0.8,Low
2026-05-28 09:00:00,Nuwara Eliya,10.0,87.32,0.3,14.16,Blister Blight,Exobasidium vexans,0.8,Moderate
2026-05-28 10:00:00,Nuwara Eliya,10.17,91.83,0.0,17.13,Blister Blight,Exobasidium vexans,0.807,High
2026-05-28 11:00:00,Nuwara Eliya,13.96,91.7,3.23,15.47,Blister Blight,Exobasidium vexans,0.958,Moderate
2026-05-28 12:00:00,Nuwara Eliya,14.24,68.2,0.0,10.36,Blister Blight (dormant/low risk),Exobasidium vexans,0.498,Low
2026-05-28 13:00:00,Nuwara Eliya,12.22,94.77,9.69,16.91,Blister Blight,Exobasidium vexans,0.889,High
2026-05-28 14:00:00,Nuwara Eliya,17.78,79.78,1.95,20.9,Blister Blight,Exobasidium vexans,0.991,High
2026-05-28 15:00:00,Nuwara Eliya,13.0,73.51,0.0,11.22,Blister Blight,Exobasidium vexans,0.66,Moderate
2026-05-28 16:00:00,Nuwara Eliya,16.83,79.05,0.22,14.13,Blister Blight,Exobasidium vexans,0.962,Moderate
2026-05-28 17:00:00,Nuwara Eliya,19.99,74.2,0.0,15.98,Blister Blight,Exobasidium vexans,0.768,High
2026-05-28 18:00:00,Nuwara Eliya,18.3,87.76,5.73,13.5,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-28 19:00:00,Nuwara Eliya,19.43,80.74,3.76,12.52,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-28 20:00:00,Nuwara Eliya,17.89,85.89,0.0,13.01,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-05-28 21:00:00,Nuwara Eliya,17.19,83.95,0.0,17.09,Blister Blight,Exobasidium vexans,1.0,High
2026-05-28 22:00:00,Nuwara Eliya,13.65,88.98,2.16,15.19,Blister Blight,Exobasidium vexans,0.946,Moderate
2026-05-28 23:00:00,Nuwara Eliya,20.37,78.68,0.0,12.4,Blister Blight,Exobasidium vexans,0.947,Moderate
2026-05-28 00:00:00,Kandy,25.0,74.34,0.0,15.17,Grey Blight,Pestalotiopsis spp.,0.974,Moderate
2026-05-28 01:00:00,Kandy,21.68,68.84,0.0,9.92,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.754,Low
2026-05-28 02:00:00,Kandy,22.77,76.28,0.0,14.54,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-05-28 03:00:00,Kandy,21.53,74.09,2.52,9.97,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.964,Low
2026-05-28 04:00:00,Kandy,22.6,79.75,0.24,18.64,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-05-28 05:00:00,Kandy,21.93,75.17,0.7,17.53,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-05-28 06:00:00,Kandy,22.35,81.08,0.0,8.12,Grey Blight (dormant/low risk),Pestalotiopsis spp.,1.0,Low
2026-05-28 07:00:00,Kandy,22.81,77.51,0.72,14.52,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-05-28 08:00:00,Kandy,21.82,80.95,0.85,9.58,Grey Blight (dormant/low risk),Pestalotiopsis spp.,1.0,Low
2026-05-28 09:00:00,Kandy,21.24,75.27,0.0,15.45,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-05-28 10:00:00,Kandy,23.75,72.11,0.0,14.16,Grey Blight,Pestalotiopsis spp.,0.884,Moderate
2026-05-28 11:00:00,Kandy,25.13,78.49,0.0,17.12,Grey Blight,Pestalotiopsis spp.,0.995,High
2026-05-28 12:00:00,Kandy,19.79,66.86,0.0,6.63,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.666,Low
2026-05-28 13:00:00,Kandy,21.74,68.04,0.41,9.95,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.722,Low
2026-05-28 14:00:00,Kandy,24.43,70.68,0.0,20.65,Grey Blight,Pestalotiopsis spp.,0.827,High
2026-05-28 15:00:00,Kandy,23.24,68.05,0.0,12.37,Grey Blight,Pestalotiopsis spp.,0.722,Moderate
2026-05-28 16:00:00,Kandy,25.17,66.32,0.0,12.89,Grey Blight,Pestalotiopsis spp.,0.646,Moderate
2026-05-28 17:00:00,Kandy,24.77,80.76,7.36,12.22,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-05-28 18:00:00,Kandy,27.06,67.05,0.0,8.76,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.6,Low
2026-05-28 19:00:00,Kandy,22.69,73.46,0.0,14.24,Grey Blight,Pestalotiopsis spp.,0.938,Moderate
2026-05-28 20:00:00,Kandy,24.72,69.05,0.0,14.06,Grey Blight,Pestalotiopsis spp.,0.762,Moderate
2026-05-28 21:00:00,Kandy,27.03,67.71,0.0,11.28,Grey Blight,Pestalotiopsis spp.,0.627,Moderate
2026-05-28 22:00:00,Kandy,25.92,68.09,0.0,14.14,Grey Blight,Pestalotiopsis spp.,0.687,Moderate
2026-05-28 23:00:00,Kandy,24.16,68.49,0.0,14.89,Grey Blight,Pestalotiopsis spp.,0.74,Moderate
2026-05-28 00:00:00,Ratnapura,28.99,94.67,5.55,10.23,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-05-28 01:00:00,Ratnapura,27.68,77.63,0.0,13.97,Brown Blight,Colletotrichum / Glomerella spp.,0.905,Moderate
2026-05-28 02:00:00,Ratnapura,27.28,76.8,1.31,11.5,Brown Blight,Colletotrichum / Glomerella spp.,0.872,Moderate
2026-05-28 03:00:00,Ratnapura,27.21,73.64,0.0,10.15,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.746,Low
2026-05-28 04:00:00,Ratnapura,27.83,78.59,0.0,15.85,Brown Blight,Colletotrichum / Glomerella spp.,0.944,High
2026-05-28 05:00:00,Ratnapura,26.47,97.42,4.06,9.65,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-05-28 06:00:00,Ratnapura,26.56,83.41,0.0,12.91,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-05-28 07:00:00,Ratnapura,30.24,79.88,2.85,12.8,Brown Blight,Colletotrichum / Glomerella spp.,0.986,Moderate
2026-05-28 08:00:00,Ratnapura,25.09,81.99,0.0,14.64,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-05-28 09:00:00,Ratnapura,22.64,77.38,0.0,11.04,Brown Blight,Colletotrichum / Glomerella spp.,0.801,Moderate
